iatiidentifier,donor_ref,donor,org_type,x1_donor_type,a01,a02,modality,declared_activity,declared_transaction,status_code,status_name,title
XI-IATI-IADB-ME-L1289,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to Improve the Quality of Employment in Mexico, ES: Programa para Mejorar la Calidad del Empleo en Mxico"
XI-IATI-IADB-ME-L1294,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Strengthening Program for Urban Development Reform and Territorial Planning II, ES: Programa de Fortalecimiento para la Reforma del Desarrollo Urbano y Ordenamiento Territorial II"
XI-IATI-IADB-ME-L1299,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Public Management and Transparency for Competitiveness, ES: Gestin Pblica y Transparencia para la Competitividad"
XI-IATI-IADB-ME-L1315,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to Improve the Pension System in Mexico, ES: Programa de Mejoramiento del Sistema de Pensiones en Mxico"
XI-IATI-IADB-ME-L1322,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Public Management and Transparency for Competitiveness Program II, ES: Programa de Gestin Pblica y Transparencia para la Competitividad II"
XI-IATI-IADB-ME-L1331,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to support safe, inclusive and sustainable mobility in Mexico, ES: Programa de apoyo a la movilidad segura, inclusiva y sostenible en Mxico"
XI-IATI-IADB-ME-L1332,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to reduce the economic vulnerability of Older Adults in Mexico, ES: Programa para reducir la vulnerabilidad economica de los adultos mayores en Mexico"
XI-IATI-IADB-ME-L1341,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to Improve the Quality of Employment in Mexico II, ES: Programa Para mejorar la Calidad del Empleo en Mxico II"
XI-IATI-IADB-NI-L1079,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Support to competitiveness and productive chains program, ES: Programa de apoyo a la competitividad y encadenamientos productivos"
XI-IATI-IADB-NI-L1089,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to Strengthen the Electricity Sector in Nicaragua Second Loan, ES: Programa para Fortalecer el Sector Elctrico en Nicaragua Segundo Prstamo"
XI-IATI-IADB-NI-L1096,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to Improve Productivity in Nicaragua II, ES: Programa de Mejora de la Productividad en Nicaragua II"
XI-IATI-IADB-NI-L1144,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to Strengthen the Electricity Sector in Nicaragua III, ES: Programa para Fortalecer el Sector Elctrico en Nicaragua III"
XI-IATI-IADB-PE-L1099,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to Improve Productivity and Competitiveness III, ES: Programtico para la Mejora de la Productividad y la Competitividad III"
XI-IATI-IADB-PE-L1138,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to Reduce the Vulnerability of the State to Disasters III, ES: Programa de Reduccin de Vulnerabilidad del Estado ante Desastres III"
XI-IATI-IADB-PE-L1140,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Proposal for a Loan for Second Generation Sanitation Sector Reform Program III, ES: Programa de Segunda Generacin de Reformas del Sector Saneamiento III"
XI-IATI-IADB-PE-L1154,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Results Management Program For Social Inclusion II, ES: Programa de Gestion de Resultados para la Inclusion Social II"
XI-IATI-IADB-PE-L1169,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Improving Management for Universal Health Coverage Program I, ES: Programa de Modernizacin de la Gestin para la Cobertura Universal de Salud I"
XI-IATI-IADB-PE-L1223,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program supporting reforms to increase productivity in Peru, ES: Programa de acompaamiento a las reformas para incrementar la productividad en el Per"
XI-IATI-IADB-PE-L1244,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to improve Productivity and Competitiveness, ES: Programa de Mejoramiento de la Productividad y Competitividad"
XI-IATI-IADB-PE-L1261,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Reform Program to Support Economic Recovery and Competitiveness, ES: Programa de Reformas en Apoyo a la Reactivacin Econmica y a la Competitividad"
XI-IATI-IADB-PE-L1262,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to support social policies to protect vulnerable population in Peru, ES: Programa para mejorar las polticas sociales que protegen a la poblacin vulnerable en el Per"
XI-IATI-IADB-PE-L1267,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to Support Fiscal and Economic Recovery in Peru, ES: Programa de Apoyo a la Recuperacin Fiscal y Econmica de Per"
XI-IATI-IADB-PE-L1276,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to Improve Productivity and Competitiveness II, ES: Programa de Mejoramiento de la Productividad y Competitividad II"
XI-IATI-IADB-PE-L1283,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Reform Program to Support Economic Recovery and Competitiveness II, ES: Programa de Reformas en Apoyo a la Reactivacin Econmica y a la Competitividad II"
XI-IATI-IADB-PE-L1303,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to Improve Fiscal Policy Efficiency for Promoting Growth, ES: Programa de Mejora a la Eficiencia de la Poltica Fiscal para Impulsar el Crecimiento"
XI-IATI-IADB-PN-L1100,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program for Stability and Fiscal and Financial Transparency, ES: Programa para la Estabilidad y Transparencia Fiscal y Financiera"
XI-IATI-IADB-PN-L1103,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program for Transparency and Equity Spending on Social Protection I, ES: Programa de Transparencia y Equidad del Gasto En Proteccin Social I"
XI-IATI-IADB-PN-L1110,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Support For Panama's Transport and Logistics Sector Reform Program, ES: Apoyo al Programa de Reformas del Sector Trasporte y Logstica de Panam"
XI-IATI-IADB-PN-L1118,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: PROGRAM FOR TRANSPARENCY AND EQUITY IN SPENDING ON SOCIAL PROTECTION II, ES: PROGRAMA DE TRANSPARENCIA Y EQUIDAD DEL GASTO EN PROTECCIN SOCIAL II"
XI-IATI-IADB-PN-L1119,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Support For Panama's Transport and Logistics Sector Reform Program II, ES: Apoyo al Programa de Reformas del Sector Transporte y Logstica de Panam II"
XI-IATI-IADB-PN-L1145,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Public Utilities Sustainable Development Support Program, ES: Programa de Apoyo al Desarrollo Sostenible de los Servicios Publicos"
XI-IATI-IADB-PN-L1149,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Economic Diversification and Competitiveness Promotion Program, ES: Programa de Promocin de la Competitividad y la Diversificacin Econmica"
XI-IATI-IADB-PN-L1151,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Support For Panama's Transport and Logistics Sector Reform Program III, ES: Apoyo al Programa de Reformas del Sector Transporte y Logstica de Panam III"
XI-IATI-IADB-PN-L1152,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program for Transparency and Equity in Spending on Social Protection III, ES: Programa de Transparencia y Equidad del Gasto en Proteccin Social III"
XI-IATI-IADB-PN-L1156,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to support gender equality policies, ES: Programa de apoyo a las polticas de igualdad de gnero"
XI-IATI-IADB-PN-L1159,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Support Program for Reforms in the Water, Sanitation and Energy Sectors II, ES: Programa de Apoyo a las Reformas de los Sectores de Agua, Saneamiento y Energa II"
XI-IATI-IADB-PN-L1162,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to support gender equality policies II, ES: Programa de apoyo a polticas de igualdad de gnero II"
XI-IATI-IADB-PN-L1167,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Economic Diversification and Competitiveness Promotion Program II, ES: Programa de Promocin de la Competitividad y la Diversificacin Econmica II"
XI-IATI-IADB-PN-L1175,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to Strengthen Competitiveness and Improve the Sustainability, Inclusivity and Resilience of the Panamanian Tourism Sector, ES: Programa para Impulsar la Competitividad y Mejorar la Sostenibilidad, Inclusividad y Resiliencia del Sector Turstico Panameo"
XI-IATI-IADB-PN-L1178,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to Support the Strengthening of the Social Protection System, ES: Apoyo al Fortalecimiento del Sistema de Proteccin Social de Panam"
XI-IATI-IADB-PN-L1181,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to Support a Fair, Clean and Sustainable Energy Transition I, ES: Programa de Apoyo a una Transicin Energtica Justa, Limpia y Sostenible I"
XI-IATI-IADB-PN-L1193,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program for the Improvement of the Social Security Fund Pension System in Panama, ES: Programa de mejoramiento del sistema de pensiones de la Caja del Seguro Social en Panam"
XI-IATI-IADB-PR-L1101,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Public Investment Management Program, ES: Programa de Gestin de Inversin Pblica"
XI-IATI-IADB-PR-L1144,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Paraguay Productive: Transparency and Financing, ES: Paraguay Productivo: Transparencia y Financiamiento"
XI-IATI-IADB-PR-L1151,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Public finance for sustainable development, ES: Finanzas pblicas para el desarrollo sostenible"
XI-IATI-IADB-PR-L1161,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to Support the Transparency Agenda in Paraguay, ES: Programa de Apoyo a la Agenda de Transparencia en Paraguay"
XI-IATI-IADB-PR-L1163,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Public Policy Support Program for the New Economy, ES: Programa de Apoyo a Politicas Pblicas para la Nueva Economa"
XI-IATI-IADB-PR-L1175,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program for Strengthening Public Policy and Fiscal Management for the Response to the Sanitary and Economic Crisis Caused by COVID-19 in Paraguay, ES: Programa de Fortalecimiento de la Poltica Pblica y Gestin Fiscal para la Atencin de la Crisis Sanitaria y Econmica Causada por el COVID-19 en Paraguay"
XI-IATI-IADB-PR-L1177,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to Support Transformation of the Public Sector, ES: Programa de Apoyo a la Transformacin del Estado"
XI-IATI-IADB-PR-L1179,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to Strengthen Fiscal Policy and Management in Response to the Health and Economic Crisis Caused by COVID 19 in Paraguay II, ES: Programa de Fortalecimiento de la Poltica y Gestin Fiscal para la Atencin de la Crisis Sanitaria y Econmica Causada por el COVID-19 en Paraguay II"
XI-IATI-IADB-PR-L1180,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to Support the Transparency Agenda in Paraguay II, ES: Programa de Apoyo a la Agenda de Transparencia en Paraguay II"
XI-IATI-IADB-PR-L1185,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to Support Transformation of the Public Sector II, ES: Programa de Apoyo a la Transformacin del Estado II"
XI-IATI-IADB-SU-L1033,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Modernization of Agricultural Public Services - I, ES: Modernizacin de la Gestin de Servicios Pblicos Agropecuarios - I"
XI-IATI-IADB-SU-L1036,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Support to the Institutional and Operational Strengthening of the Energy Sector III, ES: Apoyo al Fortalecimiento Institucional y Operacional del Sector Energtico III"
XI-IATI-IADB-SU-L1043,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Business Climate and Innovation Program I (SUBCIP-I), ES: Programa de Apoyo al Entorno de Negocios e Innovacion (SUBCIP-I)"
XI-IATI-IADB-SU-L1065,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Fiscal Sustainability Program for Economic Development I, ES: Programa de Sostenibilidad Fiscal para el Desarrollo Econmico I"
XI-IATI-IADB-SU-L1066,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Fiscal Sustainability Program for Economic Development II, ES: Programa de Sostenibilidad Fiscal para el Desarrollo Econmico II"
XI-IATI-IADB-SU-L1075,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Support to Public Management and Transparency Policies in Suriname, ES: Apoyo a las Polticas de Gestin Pblica y Transparencia en Suriname"
XI-IATI-IADB-TT-L1058,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Programme to Strengthen Fiscal Policy and Management in Response to the Health and Economic Crisis Caused by COVID-19 in Trinidad and Tobago, ES: Programa de Fortalecimiento de la Poltica y la Gestin Fiscales para la Atencin de la Crisis Sanitaria y Econmica Causada por la COVID-19 en Trinidad y Tobago"
XI-IATI-IADB-UR-L1076,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program for Strategic International Positioning, ES: Programa de Posicionamiento Estratgico Internacional"
XI-IATI-IADB-UR-L1097,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program for Strategic International Positioning II, ES: Programa de Posicionamiento Estratgico Internacional II"
XI-IATI-IADB-UR-L1106,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program for Strategic International Positioning III, ES: Programa de Posicionamiento Estratgico Internacional III"
XI-IATI-IADB-UR-L1108,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Financial System Reform Support Program, ES: Programa de Apoyo a la Reforma del Sistema Financiero"
XI-IATI-IADB-UR-L1140,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Investment, Trade and Innovation Framework Modernization Program, ES: Programa de Modernizacin del Marco de Inversin, Comercio e Innovacin"
XI-IATI-IADB-UR-L1156,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Investment, Trade and Innovation Framework Modernization Program II, ES: Programa de Modernizacin del Marco de Inversin, Comercio e Innovacin - II"
XI-IATI-IADB-UR-L1170,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program for Strengthening Public Policy and Fiscal Management to Address the Health and Economic Crisis Caused by COVID-19 in Uruguay, ES: Programa de Fortalecimiento de la Poltica y Gestin Fiscal para la Atencin de la Crisis Sanitaria y Econmica causada por el COVID-19 en Uruguay"
XI-IATI-IADB-UR-L1175,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to Strengthen Public Policy and Fiscal Management in Response to the Health and Economic Crisis Caused by COVID-19 In Uruguay II, ES: Programa de Fortalecimiento de la Poltica Pblica y Gestin Fiscal para la Atencin de la Crisis Sanitaria y Econmica Causada por el COVID-19 en Uruguay II"
XI-IATI-IADB-UR-L1186,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to modernize the regulatory framework for internationalization, ES: Programa de Modernizacin del Marco Regulatorio para la Internacionalizacin"
XI-IATI-IADB-UR-L1195,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Program to Support Policy Reform in Water Resources and Solid Waste, ES: Programa de Apoyo a Reforma de Polticas en Recursos Hdricos y Residuos Slidos"
XI-IATI-IADB-UR-L1199,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,4,Closed,"EN: Innovation to Support the Energy Transition and Climate Action in Uruguay, ES: Innovacin para Apoyar la Transicin Energtica y Accin Climtica en Uruguay ."
XI-IATI-IADB-UR-L1207,XI-IATI-IADB,Inter-American Development Bank,40,Multilateral,0,1,A02_sector,1,0,2,Implementation,"EN: Program to Support Policy Reform in Water Resources and Solid Waste II, ES: Programa de Apoyo a Reforma de Polticas en Recursos Hdricos y Residuos Slidos II"
XI-IATI-NSO-G4AW13009,XI-IATI-NSO,Netherlands Space Office,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,G4INDO Indonesia
XI-IATI-NSO-G4AW13011,XI-IATI-NSO,Netherlands Space Office,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,GIACIS Ethiopia
XI-IATI-NSO-G4AW14002,XI-IATI-NSO,Netherlands Space Office,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,Sat4Rice Vietnam
XI-IATI-NSO-G4AW14007,XI-IATI-NSO,Netherlands Space Office,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,STAMP Mali
XI-IATI-NSO-G4AW14010,XI-IATI-NSO,Netherlands Space Office,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,IDSS - NSO
XI-IATI-NSO-G4AW14011,XI-IATI-NSO,Netherlands Space Office,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,MODHEM Burkina Faso
XI-IATI-NSO-G4AW14016,XI-IATI-NSO,Netherlands Space Office,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,R4A South Africa
XI-IATI-NSO-G4AW14020,XI-IATI-NSO,Netherlands Space Office,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,"Geodatics Kenya, Tanzania"
XI-IATI-NSO-G4AW16001,XI-IATI-NSO,Netherlands Space Office,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,SIKIA Tanzania
XI-IATI-NSO-G4AW16002,XI-IATI-NSO,Netherlands Space Office,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,GREENcoffee Vietnam
XI-IATI-NSO-G4AW16003,XI-IATI-NSO,Netherlands Space Office,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,SMARTseeds Indonesia
XI-IATI-NSO-G4AW17002,XI-IATI-NSO,Netherlands Space Office,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,Sat4Farming Ghana
XI-IATI-NSO-G4AW17003,XI-IATI-NSO,Netherlands Space Office,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,Smart Agriculture Myanmar (SAM)
XI-IATI-NSO-G4AW17006,XI-IATI-NSO,Netherlands Space Office,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,GAP4A Burundi
XI-IATI-NSO-G4AW17011,XI-IATI-NSO,Netherlands Space Office,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,SpiceUp Indonesia
XI-IATI-NSO-G4AW17012,XI-IATI-NSO,Netherlands Space Office,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,Angkor SALAD Cambodia
XI-IATI-NSO-G4AW17015,XI-IATI-NSO,Netherlands Space Office,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,MYVAS4AGRI Myanmar
XI-IATI-NSO-G4AW19001,XI-IATI-NSO,Netherlands Space Office,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,Sat4Business Ghana
XI-IATI-NSO-G4AW19002,XI-IATI-NSO,Netherlands Space Office,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,Mavo Diami Angola
XM-DAC-21-1-2014B1MOZBSUP-MOZBUDSUP,XM-DAC-21-1,DFAT / Irish Aid,10,Bilateral,1,0,A01_general,0,1,4,Closed,Macro Economic Stability / Budget  Support - Payment to Government of Moz for GBS
XM-DAC-21-1-2015000108B1MOZBSUPMOZBUDSUP,XM-DAC-21-1,DFAT / Irish Aid,10,Bilateral,1,0,A01_general,0,1,4,Closed,Macro Economic Stability / Budget  Support 
XM-DAC-21-1-2015000211B1TANGBIPTANGBS,XM-DAC-21-1,DFAT / Irish Aid,10,Bilateral,1,0,A01_general,0,1,4,Closed,General Budget Support & Institutional Partnership 
XM-DAC-3-1-107049-16394,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",10,Bilateral,1,0,A01_general,1,0,4,Closed,Appui macroéconomique
XM-DAC-3-1-114412-14709,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",10,Bilateral,0,1,A02_sector,1,0,4,Closed,"Education for All, 2004-09"
XM-DAC-3-1-144397-20541,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",10,Bilateral,1,0,A01_general,1,0,4,Closed,General Budget Support in Benin
XM-DAC-3-1-160285-21566,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",10,Bilateral,0,1,A02_sector,1,0,4,Closed,LGSP: Support to Capacity Development
XM-DAC-3-1-172859-23033,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",10,Bilateral,0,1,A02_sector,1,0,4,Closed,Support to the National Water and Sanitation Program
XM-DAC-3-1-174458-24297,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",10,Bilateral,1,0,A01_general,1,0,4,Closed,General Budget Support Phase II
XM-DAC-3-1-185092-24540,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",10,Bilateral,1,0,A01_general,1,0,4,Closed,General Budget Support
XM-DAC-3-1-187132-24323,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",10,Bilateral,1,0,A01_general,1,0,4,Closed,General Budget Support
XM-DAC-3-1-191966-24982,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",10,Bilateral,0,1,A02_sector,1,0,4,Closed,Good Governance
XM-DAC-3-1-204943-27743,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",10,Bilateral,0,1,A02_sector,1,0,2,Implementation,Joint Water and Enviroment Programme
XM-DAC-3-1-209288-26075,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",10,Bilateral,1,0,A01_general,1,0,4,Closed,General Budget Support
XM-DAC-3-1-209288-26078,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",10,Bilateral,1,0,A01_general,1,0,4,Closed,unallocated
XM-DAC-3-1-229249-29282,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",10,Bilateral,0,1,A02_sector,1,0,2,Implementation,Sector Budget Support to Economic Management and Fiscal Governance
XM-DAC-3-1-255454-30798,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",10,Bilateral,1,0,A01_general,1,0,4,Closed,General Budget Support 2016-2020
XM-DAC-3-1-255454-31740,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",10,Bilateral,1,0,A01_general,1,0,4,Closed,Public Financial Management 2018-2020
XM-DAC-3-1-255454-31741,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",10,Bilateral,1,0,A01_general,1,0,4,Closed,"Audits, studies and reviews of General Budget Support 2016-20"
XM-DAC-3-1-49056-19443,XM-DAC-3-1,"Ministry of Foreign Affairs, Denmark",10,Bilateral,1,0,A01_general,1,0,4,Closed,Programme support for the implementation of Mozambique's poverty reduction strategy
XM-DAC-41111-106347,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),40,Multilateral,0,1,A02_sector,0,1,2,Implementation,DINU
XM-DAC-41111-110521,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),40,Multilateral,0,1,A02_sector,0,1,2,Implementation,AGREM
XM-DAC-41111-111465,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),40,Multilateral,0,1,A02_sector,0,1,2,Implementation,Somalia UNJPLG II
XM-DAC-41111-112392,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),40,Multilateral,0,1,A02_sector,0,1,2,Implementation,Somalia LIFT
XM-DAC-41111-113154,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),40,Multilateral,0,1,A02_sector,0,1,2,Implementation,Programme d'Appui à la Résilie
XM-DAC-41111-114278,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),40,Multilateral,0,1,A02_sector,0,1,2,Implementation,EN: Building Local Climate Resilience
XM-DAC-41111-118133,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),40,Multilateral,0,1,A02_sector,0,1,2,Implementation,Local Climate Adaptive Living
XM-DAC-41111-76452,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),40,Multilateral,0,1,A02_sector,0,1,2,Implementation,MAFIPP
XM-DAC-41111-88100,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),40,Multilateral,0,1,A02_sector,0,1,2,Implementation,BUR   RCIC BFFS
XM-DAC-41111-90014,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),40,Multilateral,0,1,A02_sector,0,1,2,Implementation,Local Climate Adaptive Living
XM-DAC-41111-90703,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),40,Multilateral,0,1,A02_sector,0,1,2,Implementation,Local Climate Adaptive Living
XM-DAC-41111-92034,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),40,Multilateral,0,1,A02_sector,0,1,2,Implementation,BUR PRCIC UNDP
XM-DAC-41111-95546,XM-DAC-41111,EN: United Nations Capital Development Fund (UNCDF),40,Multilateral,0,1,A02_sector,0,1,2,Implementation,Local Climate Adaptive Living
